age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class
43,2,163434,11,9,2,2,0,4,1,0,0,40,38,1
36,4,48160,9,13,2,3,0,4,1,0,0,40,38,0
39,2,195843,8,11,4,6,3,4,1,0,0,40,38,0
37,2,32668,9,13,2,6,0,4,1,0,0,43,38,1
46,2,159869,9,13,2,3,0,4,1,0,0,40,38,1
28,2,201954,7,12,4,3,1,4,1,0,0,65,38,1
62,2,226733,11,9,2,0,0,4,1,0,0,40,38,1
64,4,36960,11,9,2,4,0,4,1,0,0,40,38,1
23,2,173535,11,9,4,11,3,4,1,0,0,40,38,0
44,2,204235,11,9,2,13,0,4,1,0,0,40,38,0
38,2,107164,15,10,2,3,0,4,1,0,0,55,38,1
53,2,163678,15,10,2,11,0,4,1,0,0,40,38,1
27,2,130807,7,12,2,12,0,4,1,0,0,40,38,0
66,2,127139,15,10,2,3,0,4,1,0,0,40,38,1
47,3,173783,9,13,2,11,0,4,1,15024,0,60,38,1
41,0,160467,12,14,0,9,4,4,0,1506,0,40,38,0
51,1,88120,11,9,4,7,1,2,1,0,0,40,38,0
17,2,196252,0,6,4,7,3,4,1,0,0,16,38,0
28,2,208725,14,15,2,9,0,4,1,0,0,50,38,1
52,2,174752,11,9,2,11,0,4,1,0,0,60,38,1
55,2,322691,12,14,6,3,3,4,1,0,0,62,38,1
41,5,176155,8,11,2,12,0,4,1,0,0,40,38,0
30,4,55912,9,13,2,11,0,4,1,0,0,50,38,0
42,2,162140,9,13,2,3,0,4,1,7298,0,45,38,1
27,2,267912,0,6,4,5,4,4,1,0,0,40,25,0
49,2,239865,11,9,2,12,0,4,1,0,0,50,38,1
26,2,102476,9,13,4,0,3,4,1,0,0,25,38,0
33,4,422960,15,10,2,9,5,4,0,0,0,60,38,1
48,2,162816,7,12,2,13,0,4,1,0,0,45,38,0
40,1,241851,14,15,2,3,0,4,1,0,0,50,38,1
41,2,116391,9,13,2,3,0,4,1,0,0,40,38,1
39,2,280570,9,13,2,3,0,4,1,3103,0,50,38,1
40,2,224232,9,13,2,11,0,4,1,0,0,40,38,1
58,2,314153,11,9,2,11,0,4,1,0,0,40,38,1
65,2,207281,15,10,2,10,0,4,1,0,0,16,38,0
58,2,210673,15,10,2,0,5,4,0,0,0,40,38,1
28,2,70034,6,5,4,6,3,4,1,0,0,40,31,0
52,0,221532,9,13,2,10,0,4,1,0,0,45,38,1
43,4,388725,15,10,2,4,0,4,1,0,0,60,38,1
35,2,114765,12,14,4,9,1,4,0,0,0,38,38,1
41,2,204415,9,13,2,11,0,4,1,0,0,48,38,1
20,5,215443,15,10,4,2,3,4,1,0,0,38,38,0
19,2,100790,11,9,4,9,1,4,0,0,0,40,38,0
23,2,292023,11,9,4,6,3,4,1,0,0,30,38,0
36,2,129263,11,9,6,7,1,4,0,0,0,40,38,0
43,2,102180,12,14,2,9,0,4,1,0,0,40,38,1
31,2,189461,7,12,0,0,4,4,0,0,0,41,38,0
22,2,180060,11,9,4,3,1,4,1,0,0,40,40,0
41,2,306496,8,11,2,12,0,4,1,0,0,40,38,1
29,2,185386,4,3,4,5,1,4,1,0,0,42,25,0
55,2,322691,12,14,6,3,3,4,1,0,0,62,38,1
46,2,233802,11,9,2,12,0,2,1,0,0,40,38,1
50,2,34067,8,11,2,3,0,4,1,0,0,50,38,1
47,0,198223,11,9,2,0,0,4,1,0,0,40,38,1
58,4,166258,15,10,2,0,0,4,1,0,0,50,38,0
33,2,56150,9,13,4,2,1,4,1,2174,0,40,38,0
22,2,216867,5,4,2,6,0,4,1,0,0,40,25,0
60,4,92845,4,3,2,4,0,4,1,0,0,40,38,0
41,2,425444,9,13,2,9,5,4,0,15024,0,50,38,1
49,0,61885,9,13,2,3,0,4,1,0,0,45,38,1
41,2,327606,2,8,5,2,1,2,1,0,0,40,38,0
35,2,227615,11,9,4,2,1,4,1,0,0,50,38,0
50,2,195638,0,6,5,0,4,4,0,0,0,40,38,0
37,0,125933,11,9,2,0,0,4,1,0,0,40,38,1
30,2,455995,11,9,4,2,3,4,1,0,0,40,38,0
59,4,201263,9,13,2,11,0,4,1,15024,0,55,38,1
68,4,122094,11,9,2,2,0,4,1,0,0,15,38,0
51,1,143865,0,6,6,7,1,4,0,0,0,24,38,0
24,2,126613,9,13,4,11,1,4,0,0,0,50,38,0
41,2,187431,11,9,4,6,1,2,1,0,0,40,38,0
25,4,191803,7,12,4,11,1,4,1,0,0,50,38,0
52,2,103995,11,9,2,11,5,4,0,0,0,40,38,0
29,2,207473,5,4,2,13,0,4,1,0,0,40,25,0
51,0,140035,11,9,2,0,0,4,1,0,0,40,38,1
35,4,368140,11,9,2,13,0,4,1,0,0,65,38,1
50,2,108446,15,10,2,11,0,4,1,0,0,40,38,0
22,3,437161,11,9,4,0,4,2,0,0,0,40,38,0
59,2,153484,15,10,2,2,0,4,1,0,0,40,38,1
38,4,217054,15,10,0,4,1,4,1,0,0,40,38,0
17,2,165457,0,6,4,7,3,4,1,0,0,16,38,0
17,2,57723,1,7,4,11,3,4,1,0,0,30,38,0
39,2,318452,1,7,2,9,0,4,1,0,0,60,38,0
64,5,105748,11,9,2,4,0,4,1,0,0,40,38,0
64,4,36960,11,9,2,4,0,4,1,0,0,40,38,1
24,2,48343,1,7,4,7,1,2,0,0,0,40,38,0
57,2,78020,11,9,2,2,0,4,1,0,0,40,38,1
51,3,100029,10,16,2,9,0,4,1,15024,0,40,38,1
27,2,39232,11,9,2,2,0,4,1,0,0,40,38,0
58,3,329793,9,13,2,3,0,4,1,0,0,45,38,1
37,1,99935,12,14,2,10,0,4,1,7688,0,50,38,1
34,3,242984,9,13,4,3,1,4,1,0,0,50,38,0
43,2,172577,15,10,0,0,1,4,0,0,0,44,38,0
74,2,97167,11,9,2,7,0,4,1,0,0,15,38,0
36,2,169426,11,9,2,6,0,4,1,7298,0,40,38,1
36,2,272944,8,11,2,3,0,4,1,0,0,60,38,1
42,2,32627,11,9,2,13,0,4,1,0,0,40,38,0
54,0,439608,15,10,0,0,1,4,0,0,0,40,38,0
73,2,113446,4,3,2,3,0,4,1,0,0,54,38,1
36,2,186808,9,13,2,2,3,4,1,0,0,40,38,1
25,2,178025,12,14,2,9,0,4,1,0,0,40,38,0
35,4,160728,11,9,2,4,0,4,1,0,0,50,38,0
22,2,106615,9,13,4,3,3,4,0,0,0,15,38,0
40,0,391744,11,9,4,0,4,2,0,0,0,40,38,0
38,4,129573,12,14,4,9,1,4,1,0,0,40,38,1
28,2,171356,15,10,4,11,3,4,1,0,0,55,38,0
43,2,206878,11,9,4,0,4,4,0,0,0,60,38,0
20,2,48121,11,9,4,5,3,4,1,0,0,40,38,0
41,2,205153,8,11,2,3,0,4,1,0,0,40,38,0
56,2,345730,9,13,2,9,0,4,1,0,0,45,38,1
29,2,233168,9,13,2,9,5,4,0,0,0,46,38,1
47,2,175990,11,9,2,7,5,4,0,0,0,30,38,1
44,0,218062,15,10,0,0,4,2,0,0,0,40,38,0
36,2,201769,1,7,4,10,1,2,1,13550,0,40,38,1
56,2,188856,9,13,4,3,1,4,0,8614,0,55,38,1
31,2,144990,11,9,3,6,4,2,0,0,0,40,38,0
37,2,32709,9,13,2,12,5,4,0,0,0,40,38,1
44,2,267790,6,5,4,7,4,2,0,0,0,40,38,0
48,4,221464,1,7,2,3,5,4,0,0,0,30,38,1
45,2,127303,15,10,4,6,3,4,1,0,0,45,38,0
46,2,136162,8,11,0,11,4,4,0,0,0,40,38,0
39,2,91711,12,14,2,3,0,4,1,0,0,40,38,1
25,2,254781,9,13,4,3,1,4,0,0,0,40,38,0
45,2,90758,9,13,2,3,0,4,1,0,0,55,38,1
29,2,103634,1,7,2,7,0,4,1,0,0,40,38,0
59,2,230899,6,5,5,6,4,4,0,0,0,40,25,0
52,2,30846,15,10,0,6,1,4,0,0,0,40,38,0
35,2,189382,11,9,0,2,1,4,1,0,0,40,38,0
30,5,119422,0,6,2,0,0,4,1,0,0,40,38,0
27,2,171133,0,6,4,7,3,4,0,0,0,38,38,0
62,3,200577,12,14,2,11,0,4,1,0,0,45,38,1
50,2,97741,11,9,2,6,0,4,1,0,0,45,38,1
36,4,34180,11,9,4,4,1,4,1,0,0,70,38,1
17,2,52012,1,7,4,7,3,4,0,0,0,15,38,0
60,2,399387,5,4,5,8,4,2,0,0,0,15,38,0
58,2,96840,11,9,6,2,4,4,0,0,0,37,38,0
28,2,190391,9,13,4,11,1,4,1,0,0,40,38,0
32,2,227931,9,13,4,3,1,4,0,0,0,40,38,0
36,2,188850,11,9,2,0,0,4,1,0,0,40,38,1
31,2,292592,11,9,2,6,5,4,0,0,0,40,38,0
33,1,83413,15,10,2,10,0,4,1,0,0,50,38,1
28,2,395022,8,11,0,9,4,4,0,0,0,40,38,0
32,5,190577,9,13,4,9,3,4,0,0,0,40,38,0
20,2,227594,11,9,4,7,3,4,0,0,0,40,38,0
36,2,218015,15,10,2,6,0,4,1,0,0,48,38,0
28,2,292120,15,10,4,0,3,4,0,0,0,42,38,0
43,2,197810,12,14,0,7,4,4,0,0,0,40,38,0
17,2,160029,1,7,4,11,3,4,0,0,0,14,38,0
54,2,353787,15,10,2,0,0,4,1,0,0,40,38,1
61,2,200427,10,16,2,9,0,4,1,0,0,40,38,1
25,2,158662,11,9,2,0,5,4,0,0,0,50,38,1
40,2,187702,15,10,4,3,1,4,1,0,0,50,38,1
31,2,120460,15,10,2,4,0,4,1,0,0,50,38,1
32,1,349148,7,12,2,2,0,4,1,0,0,40,38,1
43,2,154538,7,12,0,2,1,4,1,0,0,40,38,0
38,2,203836,8,11,2,5,0,4,1,0,0,48,38,1
52,4,168553,5,4,2,13,0,4,1,0,0,40,38,0
32,3,144949,9,13,2,11,0,4,1,0,0,70,38,1
36,2,206521,9,13,2,11,0,4,1,0,0,60,38,1
26,2,258768,15,10,4,13,1,2,1,2174,0,75,38,0
27,2,183523,9,13,4,3,1,4,1,0,0,45,38,0
25,4,136450,7,12,2,0,5,4,0,0,0,35,38,1
57,2,73411,15,10,2,2,0,4,1,0,0,40,38,1
42,2,87284,14,15,2,9,0,4,1,7298,0,35,38,1
34,4,450141,9,13,2,3,0,4,1,15024,0,35,38,1
35,4,207568,5,4,2,4,0,4,1,0,0,75,38,0
56,2,200235,8,11,2,2,0,4,1,0,0,48,38,1
28,2,337378,11,9,2,2,0,4,1,0,0,40,38,0
46,3,116338,12,14,2,3,5,4,0,0,0,50,38,1
36,4,205607,9,13,0,9,1,2,0,0,0,40,38,1
38,3,140854,9,13,2,2,0,4,1,0,0,50,38,1
40,4,237293,14,15,2,9,5,4,0,15024,0,40,38,1
39,3,34180,8,11,2,4,0,4,1,0,0,60,38,1
42,2,226388,11,9,0,7,1,2,1,0,0,52,38,0
29,2,118337,11,9,2,13,0,4,1,0,0,60,38,0
39,3,151029,11,9,2,3,0,4,1,0,0,40,38,1
52,1,266138,8,11,2,3,0,4,1,0,0,35,38,0
44,2,146906,14,15,2,9,0,4,1,0,0,50,38,1
30,2,226296,12,14,2,9,0,4,1,0,0,40,38,1
72,2,496538,11,9,6,0,1,4,0,6360,0,40,38,0
66,4,252842,11,9,4,4,2,4,1,0,0,20,38,0
36,4,223789,12,14,2,9,0,4,1,0,0,45,38,1
57,2,180779,9,13,2,9,0,4,1,7298,0,40,38,1
51,4,155963,15,10,2,2,0,4,1,0,0,55,38,0
28,1,251854,15,10,4,0,4,2,0,0,0,40,38,0
40,2,83508,9,13,2,12,5,4,0,0,0,20,38,0
25,2,179772,11,9,4,11,4,4,0,0,0,40,38,0
57,4,152030,15,10,2,11,5,4,0,0,0,25,38,1
38,2,179668,11,9,2,10,0,4,1,0,0,40,33,0
51,2,224207,15,10,2,11,0,4,1,0,0,40,38,1
25,2,338013,15,10,0,12,1,4,0,0,0,40,38,0
60,1,227332,12,14,2,3,0,4,1,0,0,40,38,1
26,2,128553,15,10,4,3,3,2,0,0,0,40,38,0
18,2,309634,1,7,4,7,3,4,0,0,0,22,38,0
33,2,391114,11,9,4,5,3,4,1,0,0,40,38,0
33,4,249249,4,3,2,2,0,4,1,0,0,50,38,1
42,4,67065,11,9,2,4,0,4,1,0,0,60,38,0
42,1,209752,14,15,2,3,0,4,1,0,0,55,38,1
48,4,181758,10,16,4,9,4,4,0,0,0,60,38,1
28,2,212286,9,13,4,3,1,4,1,0,0,40,38,0
37,4,241998,9,13,2,9,0,4,1,0,0,5,38,1
55,2,117477,1,7,3,7,4,2,0,0,0,40,22,0
28,5,134813,9,13,4,9,1,4,1,0,0,65,38,1
37,2,236359,15,10,0,0,1,2,0,0,0,37,38,0
59,5,136819,12,14,2,9,0,4,1,0,0,8,38,1
41,2,104196,12,14,2,3,0,4,1,0,0,50,38,1
27,2,171356,7,12,4,2,3,4,1,0,0,40,38,0
54,4,260833,15,10,2,4,0,4,1,0,0,45,38,1
45,2,162494,11,9,4,11,3,4,0,0,0,19,38,0
56,2,456592,11,9,0,7,4,4,0,0,0,37,38,0
26,2,167761,9,13,2,9,0,4,1,0,0,50,38,1
38,0,95432,11,9,2,0,0,4,1,0,0,40,38,1
30,4,45427,8,11,0,2,1,4,1,0,0,49,38,0
29,2,152951,11,9,2,5,0,4,1,0,0,40,38,0
46,3,168796,9,13,2,11,0,4,1,0,0,55,38,0
55,2,171015,11,9,6,11,4,4,0,0,0,40,38,0
43,2,145711,15,10,2,11,0,4,1,0,0,72,38,1
37,2,114591,7,12,4,3,1,4,0,0,0,50,38,1
26,2,192022,9,13,4,7,2,4,0,0,0,40,38,0
58,4,222311,11,9,2,7,0,4,1,7688,0,55,38,1
25,2,189027,9,13,4,5,3,4,1,0,0,40,38,0
56,5,176538,7,12,4,0,1,4,0,0,0,45,38,0
50,2,98975,9,13,2,0,0,4,1,15024,0,40,38,1
39,4,169542,15,10,2,2,0,4,1,5178,0,40,38,1
46,2,205100,8,11,2,3,0,4,1,0,0,48,38,1
27,2,167501,9,13,2,9,5,4,0,0,0,40,38,0
45,4,244194,7,12,2,11,0,4,1,5178,0,40,38,1
59,1,221417,11,9,2,10,0,4,1,0,0,40,38,1
58,2,372181,11,9,0,11,4,4,0,0,0,40,38,1
49,2,274200,11,9,2,3,0,4,1,0,0,72,38,0
43,2,345789,9,13,2,9,5,4,0,15024,0,50,38,1
35,2,102976,12,14,4,3,1,4,1,0,0,40,38,1
47,2,247869,15,10,5,13,4,4,1,0,0,50,38,1
40,2,131650,11,9,2,2,0,4,1,0,0,40,38,0
41,2,40151,11,9,2,2,0,4,1,0,0,40,38,1
49,2,189498,11,9,2,11,0,4,1,0,0,50,38,1
23,0,102684,15,10,4,0,1,4,1,0,0,60,38,0
39,2,117683,11,9,2,13,0,4,1,0,0,40,38,1
34,2,56150,1,7,4,13,4,4,1,0,0,40,38,0
34,2,199539,8,11,2,2,0,4,1,0,0,48,38,1
30,2,201697,9,13,4,7,1,4,1,0,0,40,38,0
50,1,234143,12,14,2,3,0,2,1,0,0,45,38,1
54,2,284952,0,6,5,11,4,4,0,0,0,43,21,0
29,2,292120,11,9,0,0,4,4,0,0,0,30,38,0
33,2,181091,9,13,2,0,0,4,1,0,0,60,19,1
36,0,153066,12,14,2,9,0,4,1,0,0,40,38,1
68,4,336329,11,9,2,3,0,4,1,0,0,10,38,0
35,2,87556,12,14,4,9,1,4,1,0,0,45,38,1
18,2,312353,2,8,4,7,3,2,1,0,0,20,38,0
37,2,131827,11,9,4,2,4,4,1,0,0,40,38,0
30,2,202051,9,13,2,3,0,4,1,0,0,42,38,1
34,2,155151,15,10,2,2,0,4,1,0,0,40,38,1
30,2,342709,11,9,2,5,0,4,1,0,0,40,38,0
48,3,103713,12,14,2,11,0,4,1,0,0,40,38,1
23,2,352606,11,9,0,8,4,4,0,0,0,40,38,0
43,5,125405,11,9,2,10,0,4,1,0,0,40,38,0
37,2,178100,12,14,4,3,1,4,0,0,0,40,38,1
43,2,326379,11,9,0,2,1,4,1,0,0,40,38,0
36,2,217077,11,9,2,11,0,4,1,0,0,50,38,0
27,4,259873,11,9,2,7,0,2,1,0,0,60,38,1
33,2,369258,9,13,4,5,2,4,0,0,0,40,25,0
32,3,233727,9,13,2,11,0,4,1,7688,0,60,38,1
34,1,79190,9,13,2,9,5,4,0,0,0,50,38,0
31,2,361497,5,4,4,4,2,4,1,0,0,60,31,0
59,2,160631,9,13,2,2,0,4,1,0,0,60,38,1
20,2,119215,15,10,4,13,3,4,1,0,0,40,38,0
34,2,154667,11,9,2,6,5,4,0,0,0,40,38,0
55,2,229029,9,13,2,3,0,4,1,15024,0,48,38,1
60,1,149281,11,9,2,10,0,4,1,0,0,40,38,0
32,2,198068,11,9,4,13,1,4,1,0,0,60,38,0
29,2,116531,12,14,4,9,1,4,0,0,0,40,38,0
58,2,206814,9,13,2,0,0,4,1,7688,0,50,38,1
42,2,175526,11,9,2,6,0,4,1,0,0,40,38,0
53,3,162381,14,15,2,9,0,4,1,15024,0,45,38,1
33,4,137674,11,9,2,7,0,2,1,0,0,40,38,0
43,5,227910,8,11,2,9,5,4,0,0,0,40,38,1
38,2,49115,11,9,2,13,0,4,1,0,0,55,38,0
62,2,196891,9,13,2,3,0,4,1,0,0,40,38,1
23,2,210474,15,10,4,7,3,4,0,0,0,20,38,0
52,0,157454,11,9,4,6,1,4,0,0,0,40,38,0
19,1,259169,15,10,4,9,3,4,0,0,0,30,38,0
45,2,49298,9,13,4,12,3,4,1,0,0,40,38,0
23,2,236696,7,12,4,2,3,4,1,0,0,20,19,0
36,2,160035,15,10,2,3,0,4,1,0,0,55,38,1
36,2,196123,12,14,2,9,0,4,1,0,0,43,38,1
47,0,402975,15,10,2,3,0,2,1,0,0,40,38,0
48,2,177775,11,9,0,3,1,4,0,0,0,40,38,0
27,2,189565,10,16,2,9,0,4,1,0,0,40,38,1
54,2,135388,11,9,2,2,0,4,1,5178,0,40,38,1
23,2,41721,8,11,2,2,0,4,1,0,0,55,38,1
26,2,388812,15,10,4,11,1,2,1,0,0,35,38,0
60,5,352156,14,15,2,9,0,4,1,0,0,40,38,1
37,2,193815,7,12,2,9,0,4,1,0,0,45,38,1
39,0,30673,6,5,2,6,0,4,1,0,0,40,38,1
34,2,125279,11,9,2,13,0,4,1,0,0,40,38,0
31,2,305692,15,10,2,11,5,2,0,0,0,40,38,0
55,2,141326,11,9,2,2,0,4,1,0,0,40,38,1
50,2,139793,15,10,0,0,4,4,0,3418,0,38,38,0
62,2,185503,9,13,2,9,0,4,1,0,0,50,38,1
40,3,99185,9,13,2,9,0,4,1,0,0,60,38,0
43,2,125461,9,13,2,11,0,4,1,0,0,65,38,1
55,2,185436,15,10,2,3,0,4,1,0,0,70,38,1
41,2,225978,9,13,4,9,1,2,1,0,0,40,38,0
32,3,233727,9,13,2,11,0,4,1,7688,0,60,38,1
23,2,54012,11,9,2,13,0,4,1,0,0,60,38,0
27,2,278122,11,9,4,13,3,4,1,0,0,40,38,0
30,2,205659,7,12,2,3,5,4,0,0,0,50,36,1
25,2,182866,11,9,4,5,3,4,1,0,0,40,38,0
41,1,33658,15,10,2,10,0,4,1,0,0,45,38,1
49,2,255559,15,10,2,0,5,4,0,0,0,40,38,1
54,2,256916,11,9,2,3,0,4,1,0,0,45,38,0
36,2,133454,9,13,2,3,0,4,1,0,0,40,38,0
37,2,140854,9,13,2,3,0,4,1,0,0,50,38,1
41,1,247082,12,14,2,9,0,4,1,0,0,40,38,1
38,5,34493,15,10,0,3,4,4,0,0,0,40,38,0
24,1,103277,9,13,4,9,3,4,0,0,0,50,38,0
36,2,43701,15,10,6,11,1,4,0,0,0,20,38,0
59,2,258883,8,11,2,3,0,4,1,0,0,40,38,0
67,2,188903,9,13,2,9,0,4,1,0,0,40,38,1
43,2,248094,11,9,2,6,0,4,1,0,0,44,38,1
34,1,169708,9,13,2,9,5,4,0,0,0,40,38,1
74,4,192413,14,15,0,9,2,4,1,0,0,40,38,0
42,1,126319,9,13,2,9,5,4,0,0,0,40,38,1
21,2,57916,11,9,5,4,3,4,1,0,0,40,38,0
37,2,21798,11,9,2,2,0,4,1,0,0,45,38,1
42,2,136986,11,9,2,2,0,4,1,7688,0,50,38,1
48,4,265477,7,12,2,9,0,4,1,0,0,40,38,0
40,4,34007,11,9,2,4,0,4,1,0,0,70,38,1
29,2,194200,15,10,4,6,3,4,1,0,0,45,38,0
32,2,200700,15,10,4,11,1,4,1,0,0,50,38,0
57,2,204751,15,10,2,2,0,4,1,0,0,40,38,1
27,2,164607,9,13,2,7,0,4,1,0,0,40,38,0
24,0,312017,15,10,4,3,3,4,1,0,0,40,38,0
32,2,195744,11,9,4,2,1,4,1,0,0,40,38,0
37,2,271767,9,13,4,3,1,4,1,0,0,48,38,1
22,2,103277,7,12,4,0,3,4,0,0,0,20,38,0
20,2,333838,15,10,4,0,3,4,1,0,0,35,38,0
47,2,34248,11,9,2,0,0,4,1,0,0,38,38,0
44,2,230478,7,12,0,3,1,4,1,0,0,60,38,1
44,2,109912,10,16,2,3,5,4,0,15024,0,32,38,1
21,2,108670,11,9,4,9,1,4,0,0,0,40,38,0
41,2,125461,15,10,2,3,0,4,1,0,0,60,38,1
28,2,201861,15,10,2,6,0,4,1,0,0,45,38,0
56,4,196307,9,13,4,9,1,4,1,0,0,20,38,0
48,2,59159,11,9,0,10,1,4,1,0,0,40,38,0
73,4,336007,11,9,2,11,0,4,1,0,0,40,38,0
44,2,103459,11,9,2,11,5,4,0,0,0,40,38,1
42,2,111483,12,14,4,9,1,4,1,0,0,48,38,1
40,2,315321,11,9,0,3,4,4,0,0,625,52,38,0
41,2,220460,11,9,4,11,3,4,1,0,0,40,38,0
59,4,201263,9,13,2,11,0,4,1,15024,0,55,38,1
44,2,216116,11,9,3,7,1,2,0,0,0,40,22,0
54,2,174319,11,9,0,13,1,4,1,0,0,40,38,0
53,2,168107,9,13,2,3,0,4,1,0,0,40,38,1
28,1,216965,15,10,2,10,0,4,1,0,0,40,38,0
38,2,289653,9,13,0,11,4,4,1,0,0,45,38,1
18,2,173585,1,7,4,7,3,4,1,0,0,15,28,0
71,0,422149,15,10,2,3,0,4,1,20051,0,40,38,1
41,2,197344,11,9,4,2,1,4,1,0,0,54,38,0
27,2,217530,11,9,4,11,3,4,0,0,0,45,25,0
40,2,121492,15,10,4,6,1,2,1,0,0,48,38,0
54,2,53833,11,9,2,6,0,4,1,0,0,40,38,1
64,4,30664,8,11,2,4,0,4,1,0,0,30,38,0
22,2,185452,9,13,4,3,3,4,0,0,0,40,38,0
44,0,257395,15,10,2,9,0,4,1,0,0,40,38,1
38,2,287701,1,7,2,5,0,4,1,0,0,48,38,1
47,4,102388,11,9,4,13,3,4,1,0,0,60,38,0
46,2,189123,7,12,2,12,0,4,1,7298,0,40,38,1
47,2,170846,7,12,2,0,5,4,0,0,0,40,21,1
55,2,125000,11,9,2,6,0,4,1,0,0,40,38,1
58,2,111394,9,13,2,9,0,4,1,0,0,40,38,1
31,2,117659,1,7,2,13,0,4,1,0,0,40,38,1
38,2,212143,15,10,2,3,5,4,0,0,0,35,38,1
25,2,53903,15,10,2,2,0,4,1,0,0,40,38,0
22,2,231053,1,7,2,6,0,4,1,0,0,70,38,1
32,2,131584,11,9,2,11,0,4,1,7298,0,40,38,1
33,2,54318,11,9,2,2,0,4,1,0,0,40,38,1
32,2,185433,15,10,2,0,5,2,0,0,0,40,38,1
41,2,247081,15,10,2,0,0,4,1,0,0,40,38,1
55,2,225365,11,9,6,7,4,4,0,0,0,30,38,0
53,4,118793,0,6,2,2,0,4,1,0,0,50,38,1
54,0,33863,11,9,2,0,0,4,1,0,0,40,38,1
47,2,199058,15,10,2,9,0,4,1,0,0,40,38,1
51,0,97934,9,13,2,4,0,4,1,5178,0,40,38,1
46,2,153536,15,10,2,3,0,4,1,3103,0,40,38,1
31,2,128065,1,7,2,4,0,4,1,0,0,55,38,1
38,5,134069,12,14,2,3,0,4,1,7298,0,60,38,1
40,2,438427,15,10,4,11,1,2,0,0,0,40,38,0
55,4,141807,9,13,2,3,0,4,1,0,0,40,38,1
45,2,201865,10,16,2,3,0,4,1,0,0,45,38,1
41,4,197176,9,13,2,4,0,4,1,0,0,75,38,1
20,2,329530,6,5,4,8,3,4,1,0,0,40,25,0
42,4,138162,9,13,2,3,0,4,1,0,0,45,38,0
25,2,109609,15,10,4,7,1,4,1,0,0,25,38,0
22,2,52262,15,10,4,7,1,4,1,0,0,40,38,0
34,2,226296,11,9,2,7,0,4,1,0,0,40,38,1
42,2,179533,11,9,2,2,0,4,1,0,0,40,38,1
48,3,369522,9,13,2,3,5,4,0,0,0,25,38,1
39,2,224541,7,12,2,2,0,4,1,0,0,40,38,1
26,2,181896,11,9,4,7,3,4,0,0,0,40,38,0
52,2,120914,15,10,2,2,0,4,1,0,0,40,38,0
33,0,129707,15,10,4,3,1,4,1,0,0,50,38,0
40,2,311534,11,9,2,5,0,4,1,0,0,40,38,1
29,5,461929,15,10,2,3,0,4,1,3103,0,40,38,1
51,1,43705,12,14,2,9,0,4,1,0,0,54,38,1
59,4,175827,0,6,2,2,0,4,1,0,0,40,38,0
49,2,28171,11,9,0,12,1,4,1,4787,0,40,38,1
35,1,103260,12,14,2,9,5,4,0,0,0,35,38,1
27,2,130386,15,10,4,7,3,4,0,0,0,40,38,0
33,2,96480,8,11,2,9,5,4,0,7688,0,40,38,1
31,2,349148,11,9,2,2,0,4,1,0,0,40,38,1
36,4,280169,15,10,2,4,0,4,1,3456,0,8,38,0
62,3,24050,11,9,6,11,1,4,0,0,0,15,38,0
28,2,363257,9,13,4,9,1,2,1,0,0,50,38,0
22,2,209646,9,13,4,9,3,4,0,0,0,6,38,0
37,2,241153,9,13,2,9,0,4,1,15024,0,50,38,1
53,4,158284,11,9,2,11,0,4,1,0,0,70,38,0
43,2,145441,9,13,2,3,0,4,1,0,0,38,38,1
45,2,256649,11,9,2,6,0,2,1,0,0,40,38,0
54,2,378747,0,6,5,13,4,2,1,0,0,45,38,1
42,2,204235,15,10,2,9,0,4,1,0,0,40,38,1
28,2,193125,15,10,2,11,5,4,0,0,0,40,38,1
42,2,149210,9,13,2,9,0,4,1,7298,0,45,38,1
40,2,144778,11,9,2,3,0,4,1,0,0,50,38,1
36,4,34180,11,9,4,4,1,4,1,0,0,70,38,1
44,2,54310,12,14,2,9,0,4,1,7298,0,40,38,1
35,2,212512,11,9,2,2,0,4,1,0,0,50,38,1
43,2,107503,9,13,2,9,0,4,1,0,0,48,38,1
36,4,186035,14,15,2,11,0,4,1,0,0,30,38,1
46,2,233802,11,9,2,12,0,2,1,0,0,40,38,1
18,2,115725,1,7,4,7,3,4,0,0,0,12,38,0
26,2,117217,9,13,0,7,1,4,0,0,0,45,38,0
54,2,178530,9,13,2,3,0,4,1,0,0,60,38,1
47,2,201699,7,12,2,11,0,4,1,5178,0,50,38,1
35,2,185325,9,13,2,9,0,4,1,0,0,50,38,1
46,0,212120,8,11,2,0,0,4,1,0,0,40,38,1
35,2,185325,9,13,2,9,0,4,1,0,0,50,38,1
41,2,115254,15,10,0,6,4,2,0,0,0,40,38,0
50,2,158948,5,4,2,2,0,4,1,3411,0,40,38,0
51,2,177705,9,13,0,11,1,4,1,0,0,50,38,1
51,4,171924,15,10,2,11,0,4,1,0,0,50,38,0
27,2,192236,9,13,4,9,1,4,1,0,0,45,38,0
52,2,168001,12,14,0,9,1,4,0,0,0,40,38,1
57,2,191318,12,14,2,9,0,4,1,0,0,40,38,1
20,2,210444,15,10,4,9,3,4,1,0,0,25,38,0
38,2,312766,9,13,2,3,5,4,0,0,0,40,38,1
57,0,337895,9,13,2,9,0,2,1,0,0,40,38,1
36,2,83089,4,3,2,6,0,4,1,7298,0,40,25,1
